victim.victim_id,victim.industry,victim.industry.name,victim.orgsize.Small,victim.orgsize.Large,victim.region,victim.revenue.amount,victim.locations_affected,impact.overall_amount,impact.loss.amount,impact.iso_currency_code.USD,victim.country.AD,victim.country.AE,victim.country.AF,victim.country.AG,victim.country.AI,victim.country.AL,victim.country.AM,victim.country.AO,victim.country.AQ,victim.country.AR,victim.country.AS,victim.country.AT,victim.country.AU,victim.country.AW,victim.country.AX,victim.country.AZ,victim.country.BA,victim.country.BB,victim.country.BD,victim.country.BE,victim.country.BF,victim.country.BG,victim.country.BH,victim.country.BI,victim.country.BJ,victim.country.BL,victim.country.BM,victim.country.BN,victim.country.BO,victim.country.BQ,victim.country.BR,victim.country.BS,victim.country.BT,victim.country.BV,victim.country.BW,victim.country.BY,victim.country.BZ,victim.country.CA,victim.country.CC,victim.country.CD,victim.country.CF,victim.country.CG,victim.country.CH,victim.country.CI,victim.country.CK,victim.country.CL,victim.country.CM,victim.country.CN,victim.country.CO,victim.country.CR,victim.country.CU,victim.country.CV,victim.country.CW,victim.country.CX,victim.country.CY,victim.country.CZ,victim.country.DE,victim.country.DJ,victim.country.DK,victim.country.DM,victim.country.DO,victim.country.DZ,victim.country.EC,victim.country.EE,victim.country.EG,victim.country.EH,victim.country.ER,victim.country.ES,victim.country.ET,victim.country.FI,victim.country.FJ,victim.country.FK,victim.country.FM,victim.country.FO,victim.country.FR,victim.country.GA,victim.country.GB,victim.country.GD,victim.country.GE,victim.country.GF,victim.country.GG,victim.country.GH,victim.country.GI,victim.country.GL,victim.country.GM,victim.country.GN,victim.country.GP,victim.country.GQ,victim.country.GR,victim.country.GS,victim.country.GT,victim.country.GU,victim.country.GW,victim.country.GY,victim.country.HK,victim.country.HM,victim.country.HN,victim.country.HR,victim.country.HT,victim.country.HU,victim.country.ID,victim.country.IE,victim.country.IL,victim.country.IM,victim.country.IN,victim.country.IO,victim.country.IQ,victim.country.IR,victim.country.IS,victim.country.IT,victim.country.JE,victim.country.JM,victim.country.JO,victim.country.JP,victim.country.KE,victim.country.KG,victim.country.KH,victim.country.KI,victim.country.KM,victim.country.KN,victim.country.KP,victim.country.KR,victim.country.KW,victim.country.KY,victim.country.KZ,victim.country.LA,victim.country.LB,victim.country.LC,victim.country.LI,victim.country.LK,victim.country.LR,victim.country.LS,victim.country.LT,victim.country.LU,victim.country.LV,victim.country.LY,victim.country.MA,victim.country.MC,victim.country.MD,victim.country.ME,victim.country.MF,victim.country.MG,victim.country.MH,victim.country.MK,victim.country.ML,victim.country.MM,victim.country.MN,victim.country.MO,victim.country.MP,victim.country.MQ,victim.country.MR,victim.country.MS,victim.country.MT,victim.country.MU,victim.country.MV,victim.country.MW,victim.country.MX,victim.country.MY,victim.country.MZ,victim.country.NA,victim.country.NC,victim.country.NE,victim.country.NF,victim.country.NG,victim.country.NI,victim.country.NL,victim.country.NO,victim.country.NP,victim.country.NR,victim.country.NU,victim.country.NZ,victim.country.OM,victim.country.Other,victim.country.PA,victim.country.PE,victim.country.PF,victim.country.PG,victim.country.PH,victim.country.PK,victim.country.PL,victim.country.PM,victim.country.PN,victim.country.PR,victim.country.PS,victim.country.PT,victim.country.PW,victim.country.PY,victim.country.QA,victim.country.RE,victim.country.RO,victim.country.RS,victim.country.RU,victim.country.RW,victim.country.SA,victim.country.SB,victim.country.SC,victim.country.SD,victim.country.SE,victim.country.SG,victim.country.SH,victim.country.SI,victim.country.SJ,victim.country.SK,victim.country.SL,victim.country.SM,victim.country.SN,victim.country.SO,victim.country.SR,victim.country.SS,victim.country.ST,victim.country.SV,victim.country.SX,victim.country.SY,victim.country.SZ,victim.country.TC,victim.country.TD,victim.country.TF,victim.country.TG,victim.country.TH,victim.country.TJ,victim.country.TK,victim.country.TL,victim.country.TM,victim.country.TN,victim.country.TO,victim.country.TR,victim.country.TT,victim.country.TV,victim.country.TW,victim.country.TZ,victim.country.UA,victim.country.UG,victim.country.UM,victim.country.US,victim.country.UY,victim.country.UZ,victim.country.Unknown,victim.country.VA,victim.country.VC,victim.country.VE,victim.country.VG,victim.country.VI,victim.country.VN,victim.country.VU,victim.country.WF,victim.country.WS,victim.country.YE,victim.country.YT,victim.country.ZA,victim.country.ZM,victim.country.ZW,victim.employee_count.1 to 10,victim.employee_count.10001 to 25000,victim.employee_count.1001 to 10000,victim.employee_count.101 to 1000,victim.employee_count.11 to 100,victim.employee_count.25001 to 50000,victim.employee_count.50001 to 100000,victim.employee_count.Large,victim.employee_count.Over 100000,victim.employee_count.Small,victim.employee_count.Unknown,victim.country.AD,victim.country.AE,victim.country.AF,victim.country.AG,victim.country.AI,victim.country.AL,victim.country.AM,victim.country.AO,victim.country.AQ,victim.country.AR,victim.country.AS,victim.country.AT,victim.country.AU,victim.country.AW,victim.country.AX,victim.country.AZ,victim.country.BA,victim.country.BB,victim.country.BD,victim.country.BE,victim.country.BF,victim.country.BG,victim.country.BH,victim.country.BI,victim.country.BJ,victim.country.BL,victim.country.BM,victim.country.BN,victim.country.BO,victim.country.BQ,victim.country.BR,victim.country.BS,victim.country.BT,victim.country.BV,victim.country.BW,victim.country.BY,victim.country.BZ,victim.country.CA,victim.country.CC,victim.country.CD,victim.country.CF,victim.country.CG,victim.country.CH,victim.country.CI,victim.country.CK,victim.country.CL,victim.country.CM,victim.country.CN,victim.country.CO,victim.country.CR,victim.country.CU,victim.country.CV,victim.country.CW,victim.country.CX,victim.country.CY,victim.country.CZ,victim.country.DE,victim.country.DJ,victim.country.DK,victim.country.DM,victim.country.DO,victim.country.DZ,victim.country.EC,victim.country.EE,victim.country.EG,victim.country.EH,victim.country.ER,victim.country.ES,victim.country.ET,victim.country.FI,victim.country.FJ,victim.country.FK,victim.country.FM,victim.country.FO,victim.country.FR,victim.country.GA,victim.country.GB,victim.country.GD,victim.country.GE,victim.country.GF,victim.country.GG,victim.country.GH,victim.country.GI,victim.country.GL,victim.country.GM,victim.country.GN,victim.country.GP,victim.country.GQ,victim.country.GR,victim.country.GS,victim.country.GT,victim.country.GU,victim.country.GW,victim.country.GY,victim.country.HK,victim.country.HM,victim.country.HN,victim.country.HR,victim.country.HT,victim.country.HU,victim.country.ID,victim.country.IE,victim.country.IL,victim.country.IM,victim.country.IN,victim.country.IO,victim.country.IQ,victim.country.IR,victim.country.IS,victim.country.IT,victim.country.JE,victim.country.JM,victim.country.JO,victim.country.JP,victim.country.KE,victim.country.KG,victim.country.KH,victim.country.KI,victim.country.KM,victim.country.KN,victim.country.KP,victim.country.KR,victim.country.KW,victim.country.KY,victim.country.KZ,victim.country.LA,victim.country.LB,victim.country.LC,victim.country.LI,victim.country.LK,victim.country.LR,victim.country.LS,victim.country.LT,victim.country.LU,victim.country.LV,victim.country.LY,victim.country.MA,victim.country.MC,victim.country.MD,victim.country.ME,victim.country.MF,victim.country.MG,victim.country.MH,victim.country.MK,victim.country.ML,victim.country.MM,victim.country.MN,victim.country.MO,victim.country.MP,victim.country.MQ,victim.country.MR,victim.country.MS,victim.country.MT,victim.country.MU,victim.country.MV,victim.country.MW,victim.country.MX,victim.country.MY,victim.country.MZ,victim.country.NA,victim.country.NC,victim.country.NE,victim.country.NF,victim.country.NG,victim.country.NI,victim.country.NL,victim.country.NO,victim.country.NP,victim.country.NR,victim.country.NU,victim.country.NZ,victim.country.OM,victim.country.Other,victim.country.PA,victim.country.PE,victim.country.PF,victim.country.PG,victim.country.PH,victim.country.PK,victim.country.PL,victim.country.PM,victim.country.PN,victim.country.PR,victim.country.PS,victim.country.PT,victim.country.PW,victim.country.PY,victim.country.QA,victim.country.RE,victim.country.RO,victim.country.RS,victim.country.RU,victim.country.RW,victim.country.SA,victim.country.SB,victim.country.SC,victim.country.SD,victim.country.SE,victim.country.SG,victim.country.SH,victim.country.SI,victim.country.SJ,victim.country.SK,victim.country.SL,victim.country.SM,victim.country.SN,victim.country.SO,victim.country.SR,victim.country.SS,victim.country.ST,victim.country.SV,victim.country.SX,victim.country.SY,victim.country.SZ,victim.country.TC,victim.country.TD,victim.country.TF,victim.country.TG,victim.country.TH,victim.country.TJ,victim.country.TK,victim.country.TL,victim.country.TM,victim.country.TN,victim.country.TO,victim.country.TR,victim.country.TT,victim.country.TV,victim.country.TW,victim.country.TZ,victim.country.UA,victim.country.UG,victim.country.UM,victim.country.US,victim.country.UY,victim.country.UZ,victim.country.Unknown,victim.country.VA,victim.country.VC,victim.country.VE,victim.country.VG,victim.country.VI,victim.country.VN,victim.country.VU,victim.country.WF,victim.country.WS,victim.country.YE,victim.country.YT,victim.country.ZA,victim.country.ZM,victim.country.ZW,victim.employee_count.1 to 10,victim.employee_count.10001 to 25000,victim.employee_count.1001 to 10000,victim.employee_count.101 to 1000,victim.employee_count.11 to 100,victim.employee_count.25001 to 50000,victim.employee_count.50001 to 100000,victim.employee_count.Large,victim.employee_count.Over 100000,victim.employee_count.Small,victim.employee_count.Unknown,victim.country.AD,victim.country.AE,victim.country.AF,victim.country.AG,victim.country.AI,victim.country.AL,victim.country.AM,victim.country.AO,victim.country.AQ,victim.country.AR,victim.country.AS,victim.country.AT,victim.country.AU,victim.country.AW,victim.country.AX,victim.country.AZ,victim.country.BA,victim.country.BB,victim.country.BD,victim.country.BE,victim.country.BF,victim.country.BG,victim.country.BH,victim.country.BI,victim.country.BJ,victim.country.BL,victim.country.BM,victim.country.BN,victim.country.BO,victim.country.BQ,victim.country.BR,victim.country.BS,victim.country.BT,victim.country.BV,victim.country.BW,victim.country.BY,victim.country.BZ,victim.country.CA,victim.country.CC,victim.country.CD,victim.country.CF,victim.country.CG,victim.country.CH,victim.country.CI,victim.country.CK,victim.country.CL,victim.country.CM,victim.country.CN,victim.country.CO,victim.country.CR,victim.country.CU,victim.country.CV,victim.country.CW,victim.country.CX,victim.country.CY,victim.country.CZ,victim.country.DE,victim.country.DJ,victim.country.DK,victim.country.DM,victim.country.DO,victim.country.DZ,victim.country.EC,victim.country.EE,victim.country.EG,victim.country.EH,victim.country.ER,victim.country.ES,victim.country.ET,victim.country.FI,victim.country.FJ,victim.country.FK,victim.country.FM,victim.country.FO,victim.country.FR,victim.country.GA,victim.country.GB,victim.country.GD,victim.country.GE,victim.country.GF,victim.country.GG,victim.country.GH,victim.country.GI,victim.country.GL,victim.country.GM,victim.country.GN,victim.country.GP,victim.country.GQ,victim.country.GR,victim.country.GS,victim.country.GT,victim.country.GU,victim.country.GW,victim.country.GY,victim.country.HK,victim.country.HM,victim.country.HN,victim.country.HR,victim.country.HT,victim.country.HU,victim.country.ID,victim.country.IE,victim.country.IL,victim.country.IM,victim.country.IN,victim.country.IO,victim.country.IQ,victim.country.IR,victim.country.IS,victim.country.IT,victim.country.JE,victim.country.JM,victim.country.JO,victim.country.JP,victim.country.KE,victim.country.KG,victim.country.KH,victim.country.KI,victim.country.KM,victim.country.KN,victim.country.KP,victim.country.KR,victim.country.KW,victim.country.KY,victim.country.KZ,victim.country.LA,victim.country.LB,victim.country.LC,victim.country.LI,victim.country.LK,victim.country.LR,victim.country.LS,victim.country.LT,victim.country.LU,victim.country.LV,victim.country.LY,victim.country.MA,victim.country.MC,victim.country.MD,victim.country.ME,victim.country.MF,victim.country.MG,victim.country.MH,victim.country.MK,victim.country.ML,victim.country.MM,victim.country.MN,victim.country.MO,victim.country.MP,victim.country.MQ,victim.country.MR,victim.country.MS,victim.country.MT,victim.country.MU,victim.country.MV,victim.country.MW,victim.country.MX,victim.country.MY,victim.country.MZ,victim.country.NA,victim.country.NC,victim.country.NE,victim.country.NF,victim.country.NG,victim.country.NI,victim.country.NL,victim.country.NO,victim.country.NP,victim.country.NR,victim.country.NU,victim.country.NZ,victim.country.OM,victim.country.Other,victim.country.PA,victim.country.PE,victim.country.PF,victim.country.PG,victim.country.PH,victim.country.PK,victim.country.PL,victim.country.PM,victim.country.PN,victim.country.PR,victim.country.PS,victim.country.PT,victim.country.PW,victim.country.PY,victim.country.QA,victim.country.RE,victim.country.RO,victim.country.RS,victim.country.RU,victim.country.RW,victim.country.SA,victim.country.SB,victim.country.SC,victim.country.SD,victim.country.SE,victim.country.SG,victim.country.SH,victim.country.SI,victim.country.SJ,victim.country.SK,victim.country.SL,victim.country.SM,victim.country.SN,victim.country.SO,victim.country.SR,victim.country.SS,victim.country.ST,victim.country.SV,victim.country.SX,victim.country.SY,victim.country.SZ,victim.country.TC,victim.country.TD,victim.country.TF,victim.country.TG,victim.country.TH,victim.country.TJ,victim.country.TK,victim.country.TL,victim.country.TM,victim.country.TN,victim.country.TO,victim.country.TR,victim.country.TT,victim.country.TV,victim.country.TW,victim.country.TZ,victim.country.UA,victim.country.UG,victim.country.UM,victim.country.US,victim.country.UY,victim.country.UZ,victim.country.Unknown,victim.country.VA,victim.country.VC,victim.country.VE,victim.country.VG,victim.country.VI,victim.country.VN,victim.country.VU,victim.country.WF,victim.country.WS,victim.country.YE,victim.country.YT,victim.country.ZA,victim.country.ZM,victim.country.ZW,victim.employee_count.1 to 10,victim.employee_count.10001 to 25000,victim.employee_count.1001 to 10000,victim.employee_count.101 to 1000,victim.employee_count.11 to 100,victim.employee_count.25001 to 50000,victim.employee_count.50001 to 100000,victim.employee_count.Large,victim.employee_count.Over 100000,victim.employee_count.Small,victim.employee_count.Unknown
Experian Plc,561450,Administrative ,FALSE,TRUE,019021,,,2e+07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
